Clinic,Provider,MeasureName,MeasureDate,LowerIsBetter,Numerator,Denominator,MeasureValue,Benchmark
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2024-11-24,0,1093,1107,0.9874,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2024-12-01,0,1088,1106,0.9837,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2024-12-08,0,1099,1101,0.9982,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2024-12-15,0,1081,1081,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2024-12-22,0,1098,1116,0.9839,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2024-12-29,0,1068,1087,0.9825,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-01-05,0,1082,1094,0.989,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-01-12,0,1070,1084,0.9871,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-01-19,0,1075,1091,0.9853,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-01-26,0,1047,1077,0.9721,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-02-02,0,1087,1110,0.9793,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-02-09,0,1069,1092,0.9789,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-02-16,0,1085,1085,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-02-23,0,1081,1081,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-03-02,0,1103,1103,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-03-09,0,1101,1101,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-03-16,0,1099,1110,0.9901,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-03-23,0,1108,1114,0.9946,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-03-30,0,1085,1085,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-04-06,0,1110,1110,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-04-13,0,1094,1102,0.9927,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-04-20,0,1075,1079,0.9963,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-04-27,0,1054,1080,0.9759,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-05-04,0,1075,1087,0.989,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-05-11,0,1097,1097,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-05-18,0,1076,1076,1.0,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-05-25,0,1086,1099,0.9882,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-06-01,0,1075,1105,0.9729,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-06-08,0,1077,1114,0.9668,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-06-15,0,1080,1117,0.9669,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-06-22,0,1077,1097,0.9818,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-06-29,0,1078,1108,0.9729,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-07-06,0,1078,1116,0.9659,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-07-13,0,1078,1099,0.9809,0.8
North Clinic,Dr. Sarah Johnson,Colon Cancer Screening,2025-07-20,0,1093,1097,0.9964,0.8
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-07-28,1,93,104,0.8942,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-08-04,1,90,104,0.8654,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-08-11,1,91,104,0.875,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-08-18,1,87,101,0.8614,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-08-25,1,86,103,0.835,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-09-01,1,86,102,0.8431,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-09-08,1,86,104,0.8269,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-09-15,1,85,103,0.8252,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-09-22,1,83,102,0.8137,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-09-29,1,83,104,0.7981,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-10-06,1,81,104,0.7788,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-10-13,1,79,104,0.7596,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-10-20,1,81,104,0.7788,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-10-27,1,80,104,0.7692,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-11-03,1,80,104,0.7692,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-11-10,1,77,104,0.7404,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-11-17,1,75,102,0.7353,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-11-24,1,74,104,0.7115,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-12-01,1,73,104,0.7019,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-12-08,1,71,103,0.6893,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-12-15,1,72,102,0.7059,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-12-22,1,73,102,0.7157,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2024-12-29,1,73,104,0.7019,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-01-05,1,69,103,0.6699,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-01-12,1,68,101,0.6733,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-01-19,1,68,102,0.6667,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-01-26,1,70,104,0.6731,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-02-02,1,71,103,0.6893,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-02-09,1,68,101,0.6733,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-02-16,1,69,101,0.6832,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-02-23,1,68,101,0.6733,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-03-02,1,67,103,0.6505,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-03-09,1,69,104,0.6635,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-03-16,1,68,105,0.6476,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-03-23,1,67,101,0.6634,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-03-30,1,71,103,0.6893,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-04-06,1,70,102,0.6863,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-04-13,1,70,104,0.6731,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-04-20,1,71,104,0.6827,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-04-27,1,70,101,0.6931,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-05-04,1,70,103,0.6796,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-05-11,1,71,102,0.6961,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-05-18,1,71,103,0.6893,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-05-25,1,72,103,0.699,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-06-01,1,71,101,0.703,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-06-08,1,72,103,0.699,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-06-15,1,70,101,0.6931,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-06-22,1,70,102,0.6863,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-06-29,1,70,103,0.6796,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-07-06,1,68,102,0.6667,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-07-13,1,69,104,0.6635,0.9
North Clinic,Dr. Sarah Johnson,Referral Turnaround Time,2025-07-20,1,68,101,0.6733,0.9
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-07-28,0,1620,2011,0.8056,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-08-04,0,1623,1957,0.8293,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-08-11,0,1607,1967,0.817,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-08-18,0,1645,1946,0.8453,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-08-25,0,1729,2009,0.8606,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-09-01,0,1736,1949,0.8907,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-09-08,0,1757,1938,0.9066,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-09-15,0,1870,2010,0.9303,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-09-22,0,1855,1950,0.9513,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-09-29,0,1864,1995,0.9343,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-10-06,0,1889,2013,0.9384,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-10-13,0,1879,1954,0.9616,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-10-20,0,1928,1980,0.9737,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-10-27,0,1944,1973,0.9853,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-11-03,0,1897,1958,0.9688,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-11-10,0,1851,1945,0.9517,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-11-17,0,1885,1980,0.952,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-11-24,0,1834,1938,0.9463,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-12-01,0,1857,1943,0.9557,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-12-08,0,1904,1947,0.9779,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-12-15,0,1936,1960,0.9878,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-12-22,0,1940,1940,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2024-12-29,0,2003,2003,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-01-05,0,1938,1938,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-01-12,0,1991,2010,0.9905,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-01-19,0,1943,1971,0.9858,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-01-26,0,1979,1979,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-02-02,0,1987,1987,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-02-09,0,2000,2003,0.9985,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-02-16,0,1994,2013,0.9906,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-02-23,0,2005,2005,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-03-02,0,1993,1993,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-03-09,0,1987,1996,0.9955,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-03-16,0,1964,2007,0.9786,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-03-23,0,1926,1962,0.9817,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-03-30,0,1940,1994,0.9729,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-04-06,0,1957,2007,0.9751,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-04-13,0,1943,1943,1.0,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-04-20,0,1968,2006,0.9811,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-04-27,0,1902,1965,0.9679,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-05-04,0,1966,1995,0.9855,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-05-11,0,1917,1966,0.9751,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-05-18,0,1898,1968,0.9644,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-05-25,0,1857,1961,0.947,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-06-01,0,1904,1950,0.9764,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-06-08,0,1930,2003,0.9636,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-06-15,0,1865,1973,0.9453,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-06-22,0,1858,1965,0.9455,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-06-29,0,1887,1998,0.9444,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-07-06,0,1940,2006,0.9671,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-07-13,0,1932,1989,0.9713,0.75
North Clinic,Dr. Sarah Johnson,Depression Screening,2025-07-20,0,1975,1981,0.997,0.75
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-07-28,0,112,192,0.5833,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-08-04,0,117,191,0.6126,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-08-11,0,114,191,0.5969,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-08-18,0,118,197,0.599,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-08-25,0,121,195,0.6205,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-09-01,0,116,190,0.6105,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-09-08,0,116,193,0.601,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-09-15,0,113,195,0.5795,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-09-22,0,117,196,0.5969,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-09-29,0,113,193,0.5855,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-10-06,0,111,193,0.5751,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-10-13,0,109,195,0.559,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-10-20,0,107,197,0.5431,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-10-27,0,102,191,0.534,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-11-03,0,104,195,0.5333,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-11-10,0,104,191,0.5445,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-11-17,0,106,194,0.5464,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-11-24,0,103,191,0.5393,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-12-01,0,104,191,0.5445,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-12-08,0,106,192,0.5521,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-12-15,0,106,197,0.5381,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-12-22,0,104,193,0.5389,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2024-12-29,0,101,191,0.5288,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-01-05,0,99,191,0.5183,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-01-12,0,98,193,0.5078,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-01-19,0,95,191,0.4974,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-01-26,0,97,191,0.5079,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-02-02,0,102,196,0.5204,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-02-09,0,100,196,0.5102,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-02-16,0,104,192,0.5417,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-02-23,0,106,193,0.5492,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-03-02,0,103,194,0.5309,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-03-09,0,107,194,0.5515,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-03-16,0,110,195,0.5641,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-03-23,0,113,195,0.5795,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-03-30,0,114,193,0.5907,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-04-06,0,115,191,0.6021,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-04-13,0,115,196,0.5867,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-04-20,0,118,193,0.6114,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-04-27,0,119,192,0.6198,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-05-04,0,119,194,0.6134,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-05-11,0,117,195,0.6,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-05-18,0,111,192,0.5781,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-05-25,0,112,197,0.5685,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-06-01,0,112,192,0.5833,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-06-08,0,118,194,0.6082,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-06-15,0,117,194,0.6031,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-06-22,0,118,193,0.6114,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-06-29,0,121,194,0.6237,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-07-06,0,123,191,0.644,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-07-13,0,125,195,0.641,0.6
North Clinic,Dr. Sarah Johnson,Depression Remission,2025-07-20,0,125,195,0.641,0.6
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-07-28,0,260,318,0.8176,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-08-04,0,269,321,0.838,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-08-11,0,279,325,0.8585,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-08-18,0,284,327,0.8685,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-08-25,0,290,323,0.8978,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-09-01,0,284,318,0.8931,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-09-08,0,303,329,0.921,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-09-15,0,299,330,0.9061,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-09-22,0,305,329,0.9271,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-09-29,0,307,323,0.9505,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-10-06,0,311,318,0.978,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-10-13,0,319,319,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-10-20,0,327,327,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-10-27,0,321,321,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-11-03,0,324,327,0.9908,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-11-10,0,322,324,0.9938,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-11-17,0,329,329,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-11-24,0,319,319,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-12-01,0,319,319,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-12-08,0,328,328,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-12-15,0,328,328,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-12-22,0,318,322,0.9876,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2024-12-29,0,320,320,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-01-05,0,326,327,0.9969,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-01-12,0,316,317,0.9968,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-01-19,0,322,322,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-01-26,0,324,324,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-02-02,0,324,324,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-02-09,0,329,329,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-02-16,0,329,329,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-02-23,0,318,318,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-03-02,0,326,326,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-03-09,0,315,318,0.9906,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-03-16,0,318,318,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-03-23,0,325,325,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-03-30,0,319,319,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-04-06,0,320,323,0.9907,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-04-13,0,320,324,0.9877,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-04-20,0,314,320,0.9812,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-04-27,0,327,328,0.997,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-05-04,0,323,323,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-05-11,0,325,325,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-05-18,0,322,322,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-05-25,0,318,323,0.9845,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-06-01,0,319,319,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-06-08,0,318,322,0.9876,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-06-15,0,320,320,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-06-22,0,324,324,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-06-29,0,327,327,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-07-06,0,328,328,1.0,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-07-13,0,320,322,0.9938,0.85
North Clinic,Dr. Sarah Johnson,Patient Satisfaction,2025-07-20,0,321,328,0.9787,0.85
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-07-28,0,211,297,0.7104,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-08-04,0,213,291,0.732,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-08-11,0,224,297,0.7542,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-08-18,0,234,301,0.7774,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-08-25,0,233,299,0.7793,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-09-01,0,223,292,0.7637,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-09-08,0,225,297,0.7576,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-09-15,0,233,302,0.7715,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-09-22,0,235,294,0.7993,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-09-29,0,247,298,0.8289,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-10-06,0,249,299,0.8328,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-10-13,0,244,295,0.8271,0.75
North Clinic,Dr. Sarah Johnson,Statin Therapy for CVD Prevention,2024-10-20,0,249,295,0.8441,0.75
